datetime,ISIN,opening_price_eur,closing_price_eur,minimum_price_eur,maximum_price_eur,daily_traded_volume,StartPrice_eur,EndPrice_eur,desviacion_estandar,EndPrice_mxn
2022-12-31 08:04:00,LU1832418773,47.11,47.355,47.0,47.355,1356,47.0,47.0,0.0,902.4
2022-12-31 08:04:00,LU1834983394,79.56,79.71,77.4,79.71,5213,77.4,77.42,0.014142135623728137,1486.464
2022-12-31 08:04:00,LU1834983477,19.438,19.386,19.05,19.45,35329,19.05,19.05,0.0,365.76
2022-12-31 08:04:00,LU1834983550,94.26,94.75,93.27,94.75,4425,93.27,93.27,0.0,1790.7839999999999
2022-12-31 08:04:00,LU1834983634,146.32,148.66,146.32,148.74,674,146.32,146.32,0.0,2809.3439999999996
2022-12-31 08:04:00,LU1834983808,71.97,73.11,71.56,73.11,344,71.56,71.56,0.0,1373.952
2022-12-31 08:09:00,LU1834984798,85.15,87.04,85.15,87.04,79,85.15,85.15,0.0,1634.88
2022-12-31 08:04:00,LU1834985845,97.8,98.2,97.7,98.2,605,97.7,97.7,0.0,1875.84
2022-12-31 08:04:00,LU1834986900,124.06,125.66,124.06,125.86,38,124.06,124.06,0.0,2381.9519999999998
2022-12-31 08:04:00,LU1834987890,83.93,85.19,83.93,85.19,7,83.93,83.93,0.0,1611.4560000000001
2022-12-31 08:04:00,LU1834987973,45.825,46.015,45.575,46.015,301,45.575,45.575,0.0,875.0400000000001
2022-12-31 08:04:00,LU1834988195,45.785,46.575,45.785,46.575,278,45.785,45.785,0.0,879.0719999999999
2022-12-31 08:04:00,LU1834988278,46.52,47.125,46.11,47.21,3301,46.11,46.11,0.0,885.312
2022-12-31 08:04:00,LU1834988351,127.2,128.6,126.46,128.6,8,126.46,126.46,0.0,2428.0319999999997
2022-12-31 08:04:00,LU1834988435,46.05,46.985,45.87,46.985,2679,45.87,45.87,0.0,880.704
2022-12-31 08:04:00,LU1834988518,72.58,74.93,72.58,74.93,2791,72.58,72.58,0.0,1393.5359999999998
2022-12-31 08:04:00,LU1834988609,35.05,35.24,35.05,35.265,7099,35.05,35.05,0.0,672.9599999999999
2022-12-31 08:04:00,LU1834988781,26.255,26.985,26.255,27.005,3172,26.255,26.255,0.0,504.09599999999995
2022-12-31 08:04:00,LU1834988864,61.35,62.96,61.35,62.96,4523,61.35,61.35,0.0,1177.92
2022-12-31 08:04:00,LU1838002480,30.34,31.06,30.17,31.065,18528,30.17,30.17,0.0,579.264
2022-12-31 08:04:00,LU1841731745,17.562,17.604,17.422,17.614,1589,17.422,17.422,0.0,334.5024
2022-12-31 08:04:00,LU1852211215,10.331,10.298,10.298,10.3595,15700,10.298,10.298,0.0,197.7216
2022-12-31 08:04:00,LU1852211991,10.286,10.291,10.266,10.3315,52505,10.266,10.266,0.0,197.1072
2022-12-31 08:04:00,LU1852212965,9.8956,9.8644,9.8644,9.896,0,9.8644,9.8644,0.0,189.39648
2022-12-31 08:04:00,LU1859444769,10.3225,10.3435,10.2925,10.3435,5074,10.2925,10.2925,0.0,197.616
2022-12-31 08:04:00,LU1859445063,10.238,10.378,10.238,10.424,585,10.238,10.238,0.0,196.56959999999998
2022-12-31 08:04:00,LU1861132840,80.57,81.66,80.21,81.66,1722,80.26,80.21,0.03535533905933541,1540.032
2022-12-31 08:04:00,LU1861134382,79.04,80.02,78.63,80.02,41580,78.63,78.63,0.0,1509.696
2022-12-31 08:04:00,LU1861136247,87.81,88.92,87.81,88.92,6171,87.81,87.81,0.0,1685.952
2022-12-31 08:04:00,LU1861137484,68.93,70.05,68.87,70.05,28448,68.87,68.87,0.0,1322.304
2022-12-31 08:04:00,LU1861138961,54.13,54.09,53.64,54.39,19792,53.64,53.64,0.0,1029.888
2022-12-31 08:04:00,LU1873136789,113756.0,113448.0,113448.0,113756.0,0,113448.0,113448.0,0.0,2178201.6
2022-12-31 08:04:00,LU1875395870,37.475,37.785,37.44,37.795,13703,37.44,37.44,0.0,718.848
2022-12-31 08:04:00,LU1879532940,83.17,82.396,82.39,83.17,1350,82.396,82.39,0.004242640687119446,1581.888
2022-12-31 08:04:00,LU1900065811,131.08,131.22,130.48,131.88,8,130.48,130.48,0.0,2505.216
2022-12-31 08:04:00,LU1900066033,24.45,24.73,24.21,24.73,451,24.21,24.21,0.0,464.832
2022-12-31 08:04:00,LU1900066207,16.908,17.102,16.746,17.102,1285,16.746,16.746,0.0,321.5232
2022-12-31 08:04:00,LU1900066462,18.2,18.15,17.632,18.2,4436,17.632,17.632,0.0,338.5344
2022-12-31 08:04:00,LU1900066629,25.735,26.17,25.735,26.17,54,25.735,25.735,0.0,494.11199999999997
2022-12-31 08:04:00,LU1900066975,66.52,66.7,66.52,66.92,10,66.52,66.52,0.0,1277.184
2022-12-31 08:04:00,LU1900067601,20.36,20.73,20.36,20.73,358,20.36,20.36,0.0,390.912
2022-12-31 08:04:00,LU1900067940,24.315,24.22,24.0,24.315,2766,24.0,24.0,0.0,460.79999999999995
2022-12-31 08:04:00,LU1900068161,125.98,125.96,125.2,126.04,543,125.2,125.2,0.0,2403.84
2022-12-31 08:04:00,LU1900068328,63.74,64.12,63.58,64.12,1808,63.58,63.58,0.0,1220.7359999999999
2022-12-31 08:04:00,LU1900068914,105.38,106.02,105.3,106.02,91,105.3,105.3,0.0,2021.7599999999998
2022-12-31 08:04:00,LU1920015440,32.304,32.544,32.284,32.544,400,32.284,32.284,0.0,619.8528
2022-12-31 08:24:00,LU1923627092,23.0,13.7,13.7,23.0,178187,13.7,13.7,0.0,263.03999999999996
2022-12-31 08:30:00,LU1923627332,10.8,12.4,10.702,14.7,12695,10.702,10.702,0.0,205.4784
2022-12-31 08:04:00,LU1931974262,25.035,25.295,24.94,25.295,3114,24.94,24.94,0.0,478.848
2022-12-31 08:04:00,LU1931974429,24.825,24.995,24.69,24.995,4496,24.69,24.69,0.0,474.048
2022-12-31 08:04:00,LU1931974692,26.28,26.67,26.23,26.67,20195,26.23,26.23,0.0,503.616
2022-12-31 08:04:00,LU1931974775,24.39,24.515,24.295,24.515,3519,24.295,24.295,0.0,466.464
2022-12-31 08:04:00,LU1931974858,29.27,29.52,29.255,29.53,4236,29.255,29.255,0.0,561.6959999999999
2022-12-31 08:04:00,LU1931975079,19.623,19.647,19.509,19.647,98110,19.515,19.515,0.0,374.688
2022-12-31 08:04:00,LU1931975152,19.975,20.002,19.9045,20.002,10600,19.9045,19.9045,0.0,382.16639999999995
2022-12-31 08:04:00,LU1931975236,20.318,20.31,20.289,20.318,594,20.289,20.289,0.0,389.5488
2022-12-31 08:04:00,LU1931975319,18.5315,18.491,18.491,18.5315,7232,18.491,18.491,0.0,355.0272
2022-12-31 08:04:00,LU1940199711,27.135,27.46,27.135,27.47,34,27.135,27.135,0.0,520.992
2022-12-31 08:04:00,LU1953136527,14.83,14.9,14.732,14.9,26911,14.732,14.732,0.0,282.8544
2022-12-31 08:04:00,LU1953137681,12.146,12.262,12.092,12.262,1375,12.092,12.092,0.0,232.1664
2022-12-31 08:04:00,LU1953188833,9.924,9.971,9.825,10.01,1800,9.825,9.825,0.0,188.64
2022-12-31 08:04:00,LU1954152853,10.76,10.974,10.756,10.974,50,10.756,10.756,0.0,206.5152
2022-12-31 08:04:00,LU1965301184,112.995,112.68,112.68,112.995,107,112.68,112.68,0.0,2163.456
2022-12-31 08:04:00,LU1971906802,13.17,13.302,13.094,13.302,4251,13.094,13.094,0.0,251.40479999999997
2022-12-31 08:04:00,LU1974693662,9.4654,9.4646,9.4586,9.4654,0,9.4586,9.4586,0.0,181.60512
2022-12-31 08:09:00,LU1974696418,11.6695,11.777,11.4585,11.777,59773,11.4585,11.4585,0.0,220.00320000000002
2022-12-31 08:04:00,LU1981859819,19.223,19.242,19.1645,19.312,10207,19.1645,19.1645,0.0,367.9584
2022-12-31 08:04:00,LU2008760592,9.8724,9.8758,9.866,9.8758,5070,9.866,9.866,0.0,189.4272
2022-12-31 08:04:00,LU2008761053,9.666,9.7024,9.6368,9.7218,117770,9.6368,9.6368,0.0,185.02656
2022-12-31 08:04:00,LU2008763935,9.652,9.859,9.652,9.859,4336,9.652,9.652,0.0,185.31839999999997
2022-12-31 08:04:00,LU2009147591,63.034,62.862,62.852,63.034,0,62.852,62.852,0.0,1206.7584
2022-12-31 08:04:00,LU2009202107,22.215,22.27,22.085,22.27,3346,22.095,22.085,0.0070710678118640685,424.032
2022-12-31 08:00:00,LU2010095458,2.798,2.626,2.57,2.904,1423613,2.618,2.62,0.0014142135623732533,50.304
2022-12-31 08:04:00,LU2018762653,85.826,85.616,85.616,85.826,0,85.616,85.616,0.0,1643.8272
2022-12-31 08:04:00,LU2023678282,12.226,12.584,12.18,12.584,12705,12.21,12.18,0.02121320343559723,233.856
2022-12-31 08:04:00,LU2023678449,13.208,13.446,13.208,13.446,986,13.208,13.208,0.0,253.59359999999998
2022-12-31 08:04:00,LU2023678878,11.962,12.276,11.908,12.276,18476,11.908,11.908,0.0,228.63359999999997
2022-12-31 08:04:00,LU2023679090,18.764,19.13,18.618,19.13,8851,18.618,18.618,0.0,357.46559999999994
2022-12-31 08:04:00,LU2023679256,12.552,12.942,12.552,12.942,450,12.552,12.552,0.0,240.99839999999998
2022-12-31 08:04:00,LU2037748345,58.15,58.41,57.53,58.41,14,57.53,57.53,0.0,1104.576
2022-12-31 08:04:00,LU2037748774,49.608,49.675,49.579,49.701,929,49.579,49.579,0.0,951.9168
2022-12-31 08:04:00,LU2037749152,17.466,17.5255,17.466,17.5255,2,17.466,17.466,0.0,335.3472
2022-12-31 08:34:00,LU2037750168,51.196,50.99,50.858,51.196,444,50.858,50.858,0.0,976.4735999999999
2022-12-31 08:04:00,LU2059756598,58.85,59.73,58.85,59.73,0,58.85,58.85,0.0,1129.92
2022-12-31 08:04:00,LU2059756754,51.7,50.71,50.4,51.7,685,50.4,50.4,0.0,967.68
2022-12-31 08:04:00,LU2069380306,201.15,201.42,200.65,201.42,260,200.72,200.65,0.0494974746830535,3852.48
2022-12-31 08:04:00,LU2082995734,66.56,67.59,66.56,67.59,39,66.56,66.56,0.0,1277.952
2022-12-31 08:04:00,LU2082995908,103.44,103.82,100.94,103.82,85,100.94,100.94,0.0,1938.0479999999998
2022-12-31 08:04:00,LU2082996112,32.555,32.58,32.02,32.7,15136,32.02,32.02,0.0,614.784
2022-12-31 08:04:00,LU2082996385,135.02,136.12,133.84,136.12,131,133.84,133.84,0.0,2569.728
2022-12-31 08:04:00,LU2082996542,231.8,235.55,231.8,235.55,9,231.8,231.8,0.0,4450.56
2022-12-31 08:04:00,LU2082996898,109.44,111.04,109.4,111.08,2,109.4,109.4,0.0,2100.48
2022-12-31 08:04:00,LU2082997193,136.76,139.7,136.76,139.7,105,136.76,136.76,0.0,2625.792
2022-12-31 08:04:00,LU2082997359,146.46,147.08,146.02,147.08,152,146.02,146.02,0.0,2803.5840000000003
2022-12-31 08:04:00,LU2082997516,168.78,170.94,168.78,170.94,67,168.78,168.78,0.0,3240.576
2022-12-31 08:04:00,LU2082997789,122.56,124.3,122.56,124.3,0,122.56,122.56,0.0,2353.152
2022-12-31 08:04:00,LU2082997946,63.47,63.66,62.95,63.66,2127,62.95,62.95,0.0,1208.64
2022-12-31 08:04:00,LU2082998167,71.45,72.57,71.45,72.64,152,71.45,71.45,0.0,1371.84
2022-12-31 08:04:00,LU2082998324,190.56,192.34,189.66,192.34,0,189.66,189.66,0.0,3641.4719999999998
2022-12-31 08:04:00,LU2082998670,71.84,73.47,71.66,73.47,101,71.66,71.66,0.0,1375.8719999999998
2022-12-31 08:04:00,LU2082998837,94.75,97.75,94.75,97.75,343,94.75,94.75,0.0,1819.2
2022-12-31 08:04:00,LU2082999058,55.64,55.94,55.26,55.96,376,55.26,55.26,0.0,1060.992
2022-12-31 08:04:00,LU2082999132,39.05,40.295,39.05,40.295,200,39.05,39.05,0.0,749.7599999999999
2022-12-31 08:04:00,LU2082999215,108.72,111.66,108.72,111.66,0,108.72,108.72,0.0,2087.424
2022-12-31 08:04:00,LU2082999306,99.481,99.481,99.47,99.481,1308,99.47,99.47,0.0,1909.8239999999998
2022-12-31 08:04:00,LU2089238039,22.105,22.38,22.105,22.38,19,22.105,22.105,0.0,424.416
2022-12-31 08:04:00,LU2089238112,21.51,21.84,21.35,21.84,3013,21.35,21.35,0.0,409.92
2022-12-31 08:04:00,LU2089238203,22.845,22.72,22.435,23.0,10046,22.435,22.435,0.0,430.75199999999995
2022-12-31 08:04:00,LU2089238385,22.35,22.43,22.305,22.43,0,22.305,22.305,0.0,428.256
2022-12-31 08:04:00,LU2089238468,23.975,24.235,23.975,24.235,5043,23.975,23.975,0.0,460.32
2022-12-31 08:04:00,LU2089238625,19.3775,19.4465,19.321,19.4465,1471,19.321,19.321,0.0,370.96320000000003
2022-12-31 08:04:00,LU2089238898,19.5355,19.5735,19.495,19.5735,0,19.495,19.495,0.0,374.30400000000003
2022-12-31 08:04:00,LU2089238971,19.642,19.659,19.613,19.659,3086,19.615,19.613,0.0014142135623723114,376.5696
2022-12-31 08:04:00,LU2089239193,18.1585,18.115,18.115,18.1585,0,18.115,18.115,0.0,347.80799999999994
2022-12-31 08:04:00,LU2089239276,18.0825,18.145,17.9085,18.145,22722,17.9085,17.9085,0.0,343.84319999999997
2022-12-31 08:04:00,LU2090062352,90.931,90.521,90.521,90.931,1229,90.521,90.521,0.0,1738.0031999999999
2022-12-31 08:04:00,LU2090062436,59.53,60.33,59.29,60.33,1599,59.29,59.29,0.0,1138.368
2022-12-31 08:14:00,LU2090062600,11.606,11.928,11.488,11.932,3618,11.488,11.488,0.0,220.56959999999998
2022-12-31 08:04:00,LU2090062782,225.94,226.17,224.33,226.17,0,224.33,224.33,0.0,4307.136
2022-12-31 08:04:00,LU2090062865,162.95,163.4,162.83,163.4,0,162.83,162.83,0.0,3126.3360000000002
2022-12-31 08:04:00,LU2090062949,176.135,176.225,175.525,176.225,42,175.525,175.525,0.0,3370.08
2022-12-31 08:04:00,LU2090063673,58.86,59.06,58.73,59.09,2,58.73,58.73,0.0,1127.616
2022-12-31 08:04:00,LU2095995895,11.623,11.5705,11.5705,11.663,1722,11.5705,11.5705,0.0,222.15359999999998
2022-12-31 08:04:00,LU2099991536,11.265,11.2835,11.2395,11.2835,0,11.2395,11.2395,0.0,215.7984
2022-12-31 08:04:00,LU2099992260,12.379,12.4355,12.292,12.474,39435,12.292,12.292,0.0,236.00639999999999
2022-12-31 08:04:00,LU2109786587,65.84,66.55,65.84,66.55,16,65.84,65.84,0.0,1264.128
2022-12-31 08:04:00,LU2109786660,67.8,68.54,67.77,68.54,2713,67.77,67.77,0.0,1301.184
2022-12-31 08:04:00,LU2109786744,68.63,69.56,68.63,69.56,2,68.63,68.63,0.0,1317.696
2022-12-31 08:04:00,LU2109786827,69.71,70.42,69.58,70.42,0,69.58,69.58,0.0,1335.936
2022-12-31 09:18:00,LU2109787049,48.98,49.29,48.95,49.29,84,48.95,48.95,0.0,939.84
2022-12-31 08:04:00,LU2109787122,66.58,67.29,66.37,67.29,7207,66.37,66.37,0.0,1274.304
2022-12-31 08:04:00,LU2109787395,68.83,69.54,68.52,69.54,3783,68.54,68.52,0.014142135623738184,1315.5839999999998
2022-12-31 08:04:00,LU2109787478,69.72,70.81,69.63,70.81,7829,69.64,69.63,0.007071067811869092,1336.896
2022-12-31 08:04:00,LU2109787551,54.02,54.07,53.58,54.12,27897,53.59,53.58,0.007071067811869092,1028.7359999999999
2022-12-31 08:04:00,LU2109787635,69.85,70.69,69.61,70.69,8589,69.62,69.61,0.007071067811869092,1336.512
2022-12-31 08:04:00,LU2133056387,18.486,18.6,18.48,18.6,0,18.48,18.48,0.0,354.816
2022-12-31 08:04:00,LU2153616169,48.115,48.322,47.756,48.322,2380,47.756,47.756,0.0,916.9152
2022-12-31 08:04:00,LU2153616326,62.58,63.62,62.58,63.62,0,62.58,62.58,0.0,1201.5359999999998
2022-12-31 08:04:00,LU2178481649,44.266,44.272,44.132,44.466,8184,44.158,44.132,0.018384776310852606,847.3344
2022-12-31 08:04:00,LU2182388400,55.93,56.79,55.71,56.79,735,55.71,55.71,0.0,1069.632
2022-12-31 08:04:00,LU2182388665,17.8825,17.8055,17.8055,17.8825,9658,17.8055,17.8055,0.0,341.8656
2022-12-31 08:04:00,LU2182388749,19.734,19.7355,19.734,19.7355,0,19.734,19.734,0.0,378.8928
2022-12-31 08:04:00,LU2194447293,14.126,14.398,14.126,14.422,8562,14.126,14.126,0.0,271.2192
2022-12-31 08:04:00,LU2194448267,9.36,9.442,9.358,9.442,100,9.358,9.358,0.0,179.6736
2022-12-31 10:30:00,LU2194449075,10.958,11.09,10.958,11.09,89,10.958,10.958,0.0,210.3936
2022-12-31 08:09:00,LU2195226068,24.275,24.48,24.065,24.48,2043,24.065,24.065,0.0,462.048
2022-12-31 08:04:00,LU2196470426,63.59,63.96,63.31,64.02,1831,63.31,63.31,0.0,1215.552
2022-12-31 08:04:00,LU2196472984,6.7096,6.8004,6.7096,6.8028,1692,6.7096,6.7096,0.0,128.82432
2022-12-31 08:04:00,LU2197908721,131.88,133.74,131.32,133.74,6447,131.32,131.32,0.0,2521.3439999999996
2022-12-31 08:04:00,LU2198882362,21.93,22.185,21.89,22.195,1442,21.89,21.89,0.0,420.288
2022-12-31 08:04:00,LU2198883410,24.41,24.715,24.39,24.715,16706,24.395,24.39,0.0035355339059320342,468.288
2022-12-31 08:04:00,LU2198884491,24.13,24.385,24.06,24.385,292,24.06,24.06,0.0,461.95199999999994
2022-12-31 08:04:00,LU2206597713,12.168,12.34,12.168,12.34,0,12.168,12.168,0.0,233.62559999999996
2022-12-31 08:04:00,LU2206597804,12.396,12.574,12.396,12.6,712,12.396,12.396,0.0,238.0032
2022-12-31 08:04:00,LU2206598109,12.194,12.372,12.194,12.372,0,12.194,12.194,0.0,234.1248
2022-12-31 08:04:00,LU2233156582,19.844,19.8455,19.838,19.847,6413,19.838,19.838,0.0,380.88960000000003
2022-12-31 08:04:00,LU2233156749,45.97,46.175,45.65,46.175,3382,45.65,45.65,0.0,876.4799999999999
2022-12-31 08:09:00,LU2240851688,53.48,54.08,53.0,54.08,1627,53.0,53.0,0.0,1017.5999999999999
2022-12-31 08:04:00,LU2244386137,9.6618,9.7138,9.6504,9.7138,0,9.6504,9.6504,0.0,185.28768
2022-12-31 08:04:00,LU2244387457,9.7404,9.763,9.739,9.763,2067,9.739,9.739,0.0,186.9888
2022-12-31 08:04:00,LU2244387887,10.236,10.412,10.236,10.412,0,10.236,10.236,0.0,196.5312
2022-12-31 08:09:00,LU2249056297,57.66,58.61,57.48,58.61,4767,57.48,57.48,0.0,1103.616
2022-12-31 08:04:00,LU2250132763,12.7,12.82,12.7,12.828,5055,12.7,12.7,0.0,243.83999999999997
2022-12-31 08:04:00,LU2263803533,15.915,16.0755,15.9145,16.0755,727,15.9145,15.9145,0.0,305.5584
2022-12-31 08:26:00,LU2265794276,6.631,6.764,6.622,6.764,1625,6.622,6.622,0.0,127.1424
2022-12-31 08:04:00,LU2269164310,49.72,50.0,49.675,50.02,2,49.675,49.675,0.0,953.7599999999999
2022-12-31 08:04:00,LU2278080713,9.553,9.431,9.431,9.553,2487,9.431,9.431,0.0,181.07519999999997
2022-12-31 08:06:00,LU2290523658,5.09,4.82,4.8,5.14,42736,4.8,4.8,0.0,92.16
2022-12-31 10:29:00,LU2296661775,17.142,17.268,17.14,17.268,17707,17.14,17.14,0.0,329.088
2022-12-31 08:04:00,LU2297533809,46.73,47.291,46.73,47.291,2181,46.73,46.73,0.0,897.2159999999999
2022-12-31 08:04:00,LU2300294316,49.718,49.743,49.718,49.743,0,49.718,49.718,0.0,954.5856
2022-12-31 08:04:00,LU2300294589,38.915,39.275,38.865,39.275,1394,38.865,38.865,0.0,746.208
2022-12-31 08:14:00,LU2300294746,45.105,45.235,44.985,45.235,330,44.985,44.985,0.0,863.712
2022-12-31 09:24:00,LU2300295123,16.358,16.486,16.358,16.504,1428,16.358,16.358,0.0,314.0736
2022-12-31 08:04:00,LU2300295396,48.117,48.255,48.009,48.255,46,48.009,48.009,0.0,921.7728
2022-12-31 08:09:00,LU2314312849,7.788,7.853,7.738,7.863,10206,7.738,7.738,0.0,148.5696
2022-12-31 08:04:00,LU2329745918,160.005,160.415,159.255,160.415,1663,159.255,159.255,0.0,3057.696
2022-12-31 08:02:00,LU2333210958,25.0,25.6,25.0,26.0,121332,25.0,25.0,0.0,480.0
2022-12-31 08:06:00,LU2333563281,6.65,6.4,6.25,6.65,59194,6.25,6.25,0.0,120.0
2022-12-31 08:04:00,LU2339917168,50.594,50.912,50.5,50.912,928,50.5,50.5,0.0,969.5999999999999
2022-12-31 08:04:00,LU2356220926,9.5682,9.5874,9.5256,9.5874,845,9.5256,9.5256,0.0,182.89152
2022-12-31 08:04:00,LU2361257269,12.5085,12.658,12.5085,12.658,0,12.5085,12.5085,0.0,240.1632
2022-12-31 08:04:00,LU2368674631,14.776,14.882,14.776,14.888,97,14.776,14.776,0.0,283.69919999999996
2022-12-31 08:04:00,LU2370241684,9.5436,9.5402,9.5192,9.5436,0,9.5192,9.5192,0.0,182.76863999999998
2022-12-31 08:04:00,LU2385068163,6.9586,6.9624,6.9436,6.9624,0,6.9436,6.9436,0.0,133.31712
2022-12-31 08:04:00,LU2385068593,6.934,6.9516,6.9308,6.9516,2914,6.9308,6.9308,0.0,133.07136
2022-12-31 10:38:00,LU2402389261,9.92,9.978,9.919,9.978,2712,9.919,9.92,0.0007071067811861557,190.464
2022-12-31 08:04:00,MT0000580101,3.598,4.0,3.56,4.0,561944,3.56,3.564,0.0028284271247461927,68.4288
2022-12-31 08:04:00,NL0000009538,30.315,30.45,29.735,30.455,17891,29.735,29.735,0.0,570.9119999999999
2022-12-31 09:49:00,NL0000009827,166.35,167.35,166.35,167.35,10,166.35,166.35,0.0,3193.9199999999996
2022-12-31 11:11:00,NL0000226223,37.305,37.985,37.1,37.985,417,37.1,37.1,0.0,712.32
2022-12-31 08:00:00,NL0000235190,116.06,115.16,110.96,116.3,1245013,111.08,111.0,0.056568542494922595,2131.2
2022-12-31 08:06:00,NL0000238145,3.98,4.32,3.76,4.39,30744,3.76,3.76,0.0,72.192
2022-12-31 09:22:00,NL0000303709,4.314,4.409,4.306,4.424,17421,4.306,4.306,0.0,82.6752
2022-12-31 09:38:00,NL0000395903,89.58,89.58,89.58,89.58,13,89.58,89.58,0.0,1719.936
2022-12-31 08:36:00,NL0006129074,16.4,16.1,15.6,16.4,1339,15.6,15.7,0.0707106781186545,301.44
2022-12-31 08:04:00,NL0009690239,43.585,43.61,43.26,43.655,42552,43.26,43.26,0.0,830.592
2022-12-31 08:04:00,NL0009690247,17.9,17.963,17.871,17.963,366,17.871,17.871,0.0,343.12319999999994
2022-12-31 08:04:00,NL0009690254,13.78,13.82,13.7675,13.82,500,13.7675,13.7675,0.0,264.336
2022-12-31 08:34:00,NL0009739416,3.35,3.578,3.35,3.578,1040,3.35,3.35,0.0,64.32
2022-12-31 10:45:00,NL0009767532,57.5,57.4,57.2,57.5,317,57.2,57.2,0.0,1098.24
2022-12-31 08:06:00,NL0010273215,574.2,595.0,570.7,595.0,12306,571.0,570.7,0.2121320343559321,10957.44
2022-12-31 08:04:00,NL0010273801,20.087,20.127,20.079,20.128,49,20.079,20.079,0.0,385.5168
2022-12-31 08:04:00,NL0010408704,27.55,27.985,27.55,27.985,10689,27.55,27.665,0.08131727983645186,531.168
2022-12-31 08:04:00,NL0010545661,13.1,13.1,13.1,13.1,130,13.1,13.1,0.0,251.51999999999998
2022-12-31 08:04:00,NL0010731816,65.81,66.41,65.5,66.41,63,65.5,65.5,0.0,1257.6
2022-12-31 08:04:00,NL0010773842,43.3,42.64,42.64,43.3,230,42.64,42.64,0.0,818.688
2022-12-31 08:30:00,NL0011279492,30.34,30.34,30.1,30.34,1728,30.1,30.1,0.0,577.92
2022-12-31 08:04:00,NL0011375019,0.21,0.2098,0.2052,0.2136,10031517,0.2052,0.2052,0.0,3.93984
2022-12-31 08:04:00,NL0011585146,187.15,192.7,186.5,193.6,2697,186.5,186.5,0.0,3580.7999999999997
2022-12-31 08:04:00,NL0011683594,32.845,32.76,32.515,32.845,4853,32.515,32.515,0.0,624.288
2022-12-31 11:59:00,NL0011794037,27.02,27.475,27.02,27.53,693,27.02,27.02,0.0,518.784
2022-12-31 08:10:00,NL0011821202,10.556,10.508,10.09,10.556,734470,10.094,10.09,0.0028284271247458787,193.72799999999998
2022-12-31 08:00:00,NL0012044747,86.0,85.9,83.3,89.0,98039,83.35,83.3,0.03535533905932537,1599.36
2022-12-31 08:00:00,NL0012169213,43.78,44.8,43.78,45.13,1202951,43.78,43.86,0.056568542494922595,842.112
2022-12-31 08:06:00,NL0012661870,2.602,2.306,2.218,2.62,11995,2.218,2.218,0.0,42.5856
2022-12-31 08:04:00,NL0012817175,79.85,86.65,79.85,88.05,184,79.85,79.85,0.0,1533.12
2022-12-31 08:20:00,NL0012866412,74.02,73.34,73.34,74.06,50,73.34,73.34,0.0,1408.128
2022-12-31 08:04:00,NL0012969182,1775.6,1875.2,1773.2,1877.0,254,1773.4,1773.2,0.14142135623734164,34045.44
2022-12-31 08:25:00,NL0013332471,7.25,7.28,7.245,7.28,3950,7.245,7.245,0.0,139.10399999999998
2022-12-31 08:06:00,NL0013654783,53.38,55.46,52.89,55.58,13492,52.89,52.89,0.0,1015.4879999999999
2022-12-31 08:04:00,NL0014332678,29.1,29.3,28.8,29.3,79,28.8,28.8,0.0,552.96
2022-12-31 08:06:00,NL00150001Q9,16.416,16.404,15.812,16.416,38941,15.812,15.812,0.0,303.5904
2022-12-31 08:16:00,NL00150002Q7,10.22,10.1,10.0,10.22,6820,10.1,10.1,0.0,193.92
2022-12-31 08:37:00,NL0015000LC2,12.74,13.06,12.3,13.08,3300,12.3,12.3,0.0,236.16
2022-12-31 08:06:00,NL0015436031,14.746,15.11,14.6,15.142,49816,14.6,14.6,0.0,280.32
2022-12-31 08:12:00,SE0000106270,15.03,15.62,14.554,15.62,4212,14.554,14.554,0.0,279.4368
2022-12-31 09:53:00,SE0000108649,8.55,8.49,8.49,8.58,305,8.49,8.49,0.0,163.008
2022-12-31 08:06:00,SE0000108656,8.386,8.252,8.2,8.393,45464,8.2,8.2,0.0,157.43999999999997
2022-12-31 11:55:00,SE0000112724,14.79,14.79,14.79,14.79,85,14.79,14.79,0.0,283.96799999999996
2022-12-31 10:11:00,SE0000115420,17.6,18.45,17.6,18.45,200,17.6,17.6,0.0,337.92
2022-12-31 08:18:00,SE0000667891,19.495,19.305,19.305,19.495,1294,19.305,19.305,0.0,370.656
2022-12-31 08:04:00,SE0006425815,14.0,16.745,13.755,17.2,12024,13.755,13.755,0.0,264.096
2022-12-31 08:20:00,SE0008294953,18.4,18.19,18.19,18.4,60,18.19,18.19,0.0,349.248
2022-12-31 08:04:00,SE0009922164,23.83,23.0,23.0,23.83,613,23.0,23.0,0.0,441.59999999999997
2022-12-31 08:58:00,SE0011166610,45.0,45.9,45.0,45.9,81,45.0,45.0,0.0,864.0
2022-12-31 09:24:00,SE0012673267,98.35,97.28,97.28,100.14,332,97.28,97.28,0.0,1867.7759999999998
2022-12-31 08:04:00,SE0015811963,17.76,17.985,17.76,18.135,292,17.76,17.76,0.0,340.992
2022-12-31 08:14:00,SE0015961909,11.5,11.95,11.5,11.95,1915,11.5,11.5,0.0,220.79999999999998
2022-12-31 08:04:00,SE0015988019,7.5,8.01,7.42,8.04,26093,7.42,7.42,0.0,142.464
2022-12-31 09:52:00,SE0016101844,7.214,7.214,7.214,7.214,200,7.214,7.214,0.0,138.5088
2022-12-31 08:06:00,US00165C1045,15.45,17.05,14.63,17.05,27918,15.075,14.63,0.3146625176280126,280.896
